ciclo,C,NC
279,100,100
280,100,100
281,100,100
282,100,100
283,100,100
284,100,100
285,100,100
286,100,100
287,100,100
288,100,100
289,100,100
290,100,100
291,100,100
292,100,100
293,100,100
294,100,100
295,100,100
296,100,100
297,100,100
298,100,100
299,100,100
300,100,100
301,100,100
302,100,100
303,100,100
304,100,100
305,100,100
306,100,100
307,100,100
308,100,100
309,100,100
310,100,100
311,100,100
312,100,100
313,100,100
314,100,100
315,100,100
316,100,100
317,100,100
318,100,100
319,100,100
320,100,100
321,100,100
322,100,100
323,100,100
324,100,100
325,100,100
326,100,100
327,100,100
328,100,100
329,100,100
330,100,100
331,100,100
332,100,100
333,100,100
334,100,100
335,100,100
336,100,100
337,100,100
338,100,100
339,100,100
340,100,100
341,100,100
342,100,100
343,100,100
344,100,100
345,100,100
346,100,100
347,100,100
348,100,100
349,100,100
350,100,100
351,100,100
352,100,100
353,100,100
354,100,100
355,100,100
356,100,100
357,100,100
358,100,100
359,100,100
360,100,100
361,100,100
362,100,100
363,100,100
364,100,100
365,100,100
366,100,100
367,100,100
368,100,100
369,100,100
370,100,100
371,100,100
372,100,100
373,100,100
374,100,100
375,100,100
376,100,100
377,100,100
378,100,100
379,100,100
380,100,100
381,100,100
382,100,100
383,100,100
384,100,100
385,100,100
386,100,100
387,100,100
388,100,100
389,100,100
390,100,100
391,100,100
392,100,100
393,100,100
394,100,100
395,100,100
396,100,100
397,100,100
398,100,100
399,100,100
400,100,100
401,100,100
402,100,100
403,100,100
404,100,100
405,100,100
406,100,100
407,100,100
408,100,100
409,100,100
410,100,100
411,100,100
412,100,100
413,100,100
414,100,100
415,100,100
416,100,100
417,100,100
418,100,100
419,100,100
420,100,100
421,100,100
422,100,100
423,100,100
424,100,100
425,100,100
426,100,100
427,100,100
428,100,100
429,100,100
430,100,100
431,100,100
432,100,100
433,100,100
434,100,100
435,100,100
436,100,100
437,100,100
438,100,100
439,100,100
440,100,100
441,100,100
442,100,100
443,100,100
444,100,100
445,100,100
446,100,100
447,100,100
448,100,100
449,100,100
450,100,100
451,100,100
452,100,100
453,100,100
454,100,100
455,100,100
456,100,100
457,100,100
458,100,100
459,100,100
460,100,100
461,100,100
462,100,100
463,100,100
464,100,100
465,100,100
466,100,100
467,100,100
468,100,100
469,100,100
470,100,100
471,100,100
472,100,100
473,100,100
474,100,100
475,100,100
476,100,100
477,100,100
478,100,100
479,100,100
480,100,100
481,100,100
482,100,100
483,100,100
484,100,100
485,100,100
486,100,100
487,100,100
488,100,100
489,100,100
490,100,100
491,100,100
492,100,100
493,100,100
494,100,100
495,100,100
496,100,100
497,100,100
498,100,100
499,100,100
500,100,100
501,100,100
502,100,100
503,100,100
504,100,100
505,100,100
506,100,100
507,100,100
508,100,100
509,100,100
510,100,100
511,100,100
512,100,100
513,100,100
514,100,100
515,100,100
516,100,100
517,100,100
518,100,100
519,100,100
520,100,100
521,100,100
522,100,100
523,100,100
524,100,100
525,100,100
526,100,100
527,100,100
528,100,100
529,100,100
530,100,100
531,100,100
532,100,100
533,100,100
534,100,100
535,100,100
536,100,100
537,100,100
538,100,100
539,100,100
540,100,100
541,100,100
542,100,100
543,100,100
544,100,100
545,100,100
546,100,100
547,100,100
548,100,100
549,100,100
550,100,100
551,100,100
552,100,100
553,100,100
554,100,100
555,100,100
556,100,100
557,100,100
558,100,100
559,100,100
560,100,100
561,100,100
562,100,100
563,100,100
564,100,100
565,100,100
566,100,100
567,100,100
568,100,100
569,100,100
570,100,100
571,100,100
572,100,100
573,100,100
574,100,100
575,100,100
576,100,100
577,100,100
578,100,100
579,100,100
580,100,100
581,100,100
582,100,100
583,100,100
584,100,100
585,100,100
586,100,100
587,100,100
588,100,100
589,100,100
590,100,100
591,100,100
592,100,100
593,100,100
594,100,100
595,100,100
596,100,100
597,100,100
598,100,100
599,100,100
600,101,99
601,101,99
602,101,99
603,101,99
604,101,99
605,101,99
606,101,99
607,101,99
608,101,99
609,101,99
610,101,99
611,101,99
612,101,99
613,101,99
614,101,99
615,101,99
616,101,99
617,101,99
618,101,99
619,101,99
620,101,99
621,101,99
622,101,99
623,101,99
624,101,99
625,101,99
626,101,99
627,101,99
628,101,99
629,101,99
630,101,99
631,101,99
632,101,99
633,101,99
634,101,99
635,101,99
636,101,99
637,101,99
638,101,99
639,101,99
640,101,99
641,101,99
642,101,99
643,101,99
644,101,99
645,101,99
646,101,99
647,101,99
648,101,99
649,101,99
650,101,99
651,101,99
652,101,99
653,101,99
654,101,99
655,101,99
656,101,99
657,101,99
658,101,99
659,101,99
660,101,99
661,101,99
662,101,99
663,101,99
664,101,99
665,101,99
666,101,99
667,101,99
668,101,99
669,101,99
670,101,99
671,101,99
672,101,99
673,101,99
674,101,99
675,101,99
676,101,99
677,101,99
678,101,99
679,101,99
680,101,99
681,101,99
682,101,99
683,101,99
684,101,99
685,101,99
686,101,99
687,101,99
688,101,99
689,101,99
690,101,99
691,101,99
692,101,99
693,101,99
694,101,99
695,101,99
696,101,99
697,101,99
698,101,99
699,101,99
700,101,99
701,101,99
702,101,99
703,101,99
704,101,99
705,101,99
706,101,99
707,101,99
708,101,99
709,101,99
710,101,99
711,101,99
712,101,99
713,101,99
714,101,99
715,101,99
716,101,99
717,101,99
718,101,99
719,101,99
720,101,99
721,101,99
722,101,99
723,101,99
724,101,99
725,101,99
726,101,99
727,101,99
728,101,99
729,101,99
730,101,99
731,101,99
732,101,99
733,101,99
734,101,99
735,101,99
736,101,99
737,101,99
738,101,99
739,101,99
740,101,99
741,101,99
742,101,99
743,101,99
744,101,99
745,101,99
746,101,99
747,101,99
748,101,99
749,101,99
750,101,99
751,101,99
752,101,99
753,101,99
754,101,99
755,101,99
756,101,99
757,101,99
758,101,99
759,101,99
760,101,99
761,101,99
762,101,99
763,101,99
764,101,99
765,101,99
766,101,99
767,101,99
768,101,99
769,101,99
770,101,99
771,101,99
772,101,99
773,101,99
774,101,99
775,101,99
776,101,99
777,101,99
778,101,99
779,101,99
780,101,99
781,101,99
782,101,99
783,101,99
784,101,99
785,101,99
786,101,99
787,101,99
788,101,99
789,101,99
790,101,99
791,101,99
792,101,99
793,101,99
794,101,99
795,101,99
796,101,99
797,101,99
798,101,99
799,101,99
800,101,99
801,101,99
802,101,99
803,101,99
804,101,99
805,101,99
806,101,99
807,101,99
808,101,99
809,101,99
810,101,99
811,101,99
812,101,99
813,101,99
814,101,99
815,101,99
816,101,99
817,101,99
818,101,99
819,101,99
820,101,99
821,101,99
822,101,99
823,101,99
824,101,99
825,101,99
826,101,99
827,101,99
828,101,99
829,101,99
830,101,99
831,101,99
832,101,99
833,101,99
834,101,99
835,101,99
836,101,99
837,101,99
838,101,99
839,101,99
840,101,99
841,101,99
842,101,99
843,101,99
844,101,99
845,101,99
846,101,99
847,101,99
848,101,99
849,101,99
850,101,99
851,101,99
852,101,99
853,101,99
854,101,99
855,101,99
856,101,99
857,101,99
858,101,99
859,101,99
860,101,99
861,101,99
862,101,99
863,101,99
864,101,99
865,101,99
866,101,99
867,101,99
868,101,99
869,101,99
870,101,99
871,101,99
872,101,99
873,101,99
874,101,99
875,101,99
876,101,99
877,101,99
878,101,99
879,101,99
880,101,99
881,101,99
882,101,99
883,101,99
884,101,99
885,101,99
886,101,99
887,101,99
888,101,99
889,101,99
890,101,99
891,101,99
892,101,99
893,101,99
894,101,99
895,101,99
896,101,99
897,101,99
898,101,99
899,101,99
900,101,99
901,101,99
902,101,99
903,101,99
904,101,99
905,101,99
906,101,99
907,101,99
908,101,99
909,101,99
910,101,99
911,101,99
912,101,99
913,101,99
914,101,99
915,101,99
916,101,99
917,101,99
918,101,99
919,101,99
920,101,99
921,101,99
922,101,99
923,101,99
924,101,99
925,101,99
926,101,99
927,101,99
928,101,99
929,101,99
930,101,99
931,101,99
932,101,99
933,101,99
934,101,99
935,101,99
936,101,99
937,101,99
938,101,99
939,101,99
940,101,99
941,101,99
942,101,99
943,101,99
944,101,99
945,101,99
946,101,99
947,101,99
948,101,99
949,101,99
950,101,99
951,101,99
952,101,99
953,101,99
954,101,99
955,101,99
956,101,99
957,101,99
958,101,99
959,101,99
960,101,99
961,101,99
962,101,99
963,101,99
964,101,99
965,101,99
966,101,99
967,101,99
968,101,99
969,101,99
970,101,99
971,101,99
972,101,99
973,101,99
974,101,99
975,101,99
976,101,99
977,101,99
978,101,99
979,101,99
980,101,99
981,101,99
982,101,99
983,101,99
984,101,99
985,101,99
986,101,99
987,101,99
988,101,99
989,101,99
990,101,99
991,101,99
992,101,99
993,101,99
994,101,99
995,101,99
996,101,99
997,101,99
998,101,99
999,101,99
1000,101,99
1001,101,99
1002,101,99
1003,101,99
1004,101,99
1005,101,99
1006,101,99
1007,101,99
1008,101,99
1009,101,99
1010,101,99
1011,101,99
1012,101,99
1013,101,99
1014,101,99
1015,101,99
1016,101,99
1017,101,99
1018,101,99
1019,101,99
1020,101,99
1021,101,99
1022,101,99
1023,101,99
1024,101,99
1025,101,99
1026,101,99
1027,101,99
1028,101,99
1029,101,99
1030,101,99
1031,101,99
1032,101,99
1033,101,99
1034,101,99
1035,101,99
1036,101,99
1037,101,99
1038,101,99
1039,101,99
1040,101,99
1041,101,99
1042,101,99
1043,101,99
1044,101,99
1045,101,99
1046,101,99
1047,101,99
1048,101,99
1049,101,99
1050,101,99
1051,101,99
1052,101,99
1053,101,99
1054,101,99
1055,101,99
1056,101,99
1057,101,99
1058,101,99
1059,101,99
1060,101,99
1061,101,99
1062,101,99
1063,101,99
1064,101,99
1065,101,99
1066,101,99
1067,101,99
1068,101,99
1069,101,99
1070,101,99
1071,101,99
1072,101,99
1073,101,99
1074,101,99
1075,101,99
1076,101,99
1077,101,99
1078,101,99
1079,101,99
1080,101,99
1081,101,99
1082,101,99
1083,101,99
1084,101,99
1085,101,99
1086,101,99
1087,101,99
1088,101,99
1089,101,99
1090,101,99
1091,101,99
1092,101,99
1093,101,99
1094,101,99
1095,101,99
1096,101,99
1097,101,99
1098,101,99
1099,101,99
1100,101,99
1101,101,99
1102,101,99
1103,101,99
1104,101,99
1105,101,99
1106,101,99
1107,101,99
1108,101,99
1109,101,99
1110,101,99
1111,101,99
1112,101,99
1113,101,99
1114,101,99
1115,101,99
1116,101,99
1117,101,99
1118,101,99
1119,101,99
1120,101,99
1121,101,99
1122,101,99
1123,101,99
1124,101,99
1125,101,99
1126,101,99
1127,101,99
1128,101,99
1129,101,99
1130,101,99
1131,101,99
1132,101,99
1133,101,99
1134,101,99
1135,101,99
1136,101,99
1137,101,99
1138,101,99
1139,101,99
1140,101,99
1141,101,99
1142,101,99
1143,101,99
1144,101,99
1145,101,99
1146,101,99
1147,101,99
1148,101,99
1149,101,99
1150,101,99
1151,101,99
1152,101,99
1153,101,99
1154,101,99
1155,101,99
1156,101,99
1157,101,99
1158,101,99
1159,101,99
1160,101,99
1161,101,99
1162,101,99
1163,101,99
1164,101,99
1165,101,99
1166,101,99
1167,101,99
1168,101,99
1169,101,99
1170,101,99
1171,101,99
1172,101,99
1173,101,99
1174,101,99
1175,101,99
1176,101,99
1177,101,99
1178,101,99
1179,101,99
1180,101,99
1181,101,99
1182,101,99
1183,101,99
1184,101,99
1185,101,99
1186,101,99
1187,101,99
1188,101,99
1189,101,99
1190,101,99
1191,101,99
1192,101,99
1193,101,99
1194,101,99
1195,101,99
1196,101,99
1197,101,99
1198,101,99
1199,101,99
1200,101,99
1201,101,99
1202,101,99
1203,101,99
1204,101,99
1205,101,99
1206,101,99
1207,101,99
1208,101,99
1209,101,99
1210,101,99
1211,101,99
1212,101,99
1213,101,99
1214,101,99
1215,101,99
1216,101,99
1217,101,99
1218,101,99
1219,101,99
1220,101,99
1221,101,99
1222,101,99
1223,101,99
1224,101,99
1225,101,99
1226,101,99
1227,101,99
1228,101,99
1229,101,99
1230,101,99
1231,101,99
1232,101,99
1233,101,99
1234,101,99
1235,101,99
1236,101,99
1237,101,99
1238,101,99
1239,101,99
1240,101,99
1241,101,99
1242,101,99
1243,101,99
1244,101,99
1245,101,99
1246,101,99
1247,101,99
1248,101,99
1249,101,99
1250,101,99
1251,101,99
1252,101,99
1253,101,99
1254,101,99
1255,101,99
1256,101,99
1257,101,99
1258,101,99
1259,101,99
1260,101,99
1261,101,99
1262,101,99
1263,101,99
1264,101,99
1265,101,99
1266,101,99
1267,101,99
1268,101,99
1269,101,99
1270,101,99
1271,101,99
1272,101,99
1273,101,99
1274,101,99
1275,101,99
1276,101,99
1277,101,99
1278,101,99
1279,101,99
1280,101,99
1281,101,99
1282,101,99
1283,101,99
1284,101,99
1285,101,99
1286,101,99
1287,101,99
1288,101,99
1289,101,99
1290,101,99
1291,101,99
1292,101,99
1293,101,99
1294,101,99
1295,101,99
1296,101,99
1297,101,99
1298,101,99
1299,101,99
1300,101,99
1301,101,99
1302,101,99
1303,101,99
1304,101,99
1305,101,99
1306,101,99
1307,101,99
1308,101,99
1309,101,99
1310,101,99
1311,101,99
1312,101,99
1313,101,99
1314,101,99
1315,101,99
1316,101,99
1317,101,99
1318,101,99
1319,101,99
1320,101,99
1321,101,99
1322,101,99
1323,101,99
1324,101,99
1325,101,99
1326,101,99
1327,101,99
1328,101,99
1329,101,99
1330,101,99
1331,101,99
1332,101,99
1333,101,99
1334,101,99
1335,101,99
1336,101,99
1337,101,99
1338,101,99
1339,101,99
1340,101,99
1341,101,99
1342,101,99
1343,101,99
1344,101,99
1345,101,99
1346,101,99
1347,101,99
1348,101,99
1349,101,99
1350,101,99
1351,101,99
1352,101,99
1353,101,99
1354,101,99
1355,101,99
1356,101,99
1357,101,99
1358,101,99
1359,101,99
1360,101,99
1361,101,99
1362,101,99
1363,101,99
1364,101,99
1365,101,99
1366,101,99
1367,101,99
1368,101,99
1369,101,99
1370,101,99
1371,101,99
1372,101,99
1373,101,99
1374,101,99
1375,101,99
1376,101,99
1377,101,99
1378,101,99
1379,101,99
1380,101,99
1381,101,99
1382,101,99
1383,101,99
1384,101,99
1385,101,99
1386,101,99
1387,101,99
1388,101,99
1389,101,99
1390,101,99
1391,101,99
1392,101,99
1393,101,99
1394,101,99
1395,101,99
1396,101,99
1397,101,99
1398,101,99
1399,101,99
1400,100,100
1401,100,100
1402,100,100
1403,100,100
1404,100,100
1405,100,100
1406,100,100
1407,100,100
1408,100,100
1409,100,100
1410,100,100
1411,100,100
1412,100,100
1413,100,100
1414,100,100
1415,100,100
1416,100,100
1417,100,100
1418,100,100
1419,100,100
1420,100,100
1421,100,100
1422,100,100
1423,100,100
1424,100,100
1425,100,100
1426,100,100
1427,100,100
1428,100,100
1429,100,100
1430,100,100
1431,100,100
1432,100,100
1433,100,100
1434,100,100
1435,100,100
1436,100,100
1437,100,100
1438,100,100
1439,100,100
1440,100,100
1441,100,100
1442,100,100
1443,100,100
1444,100,100
1445,100,100
1446,100,100
1447,100,100
1448,100,100
1449,100,100
1450,100,100
1451,100,100
1452,100,100
1453,100,100
1454,100,100
1455,100,100
1456,100,100
1457,100,100
1458,100,100
1459,100,100
1460,100,100
1461,100,100
1462,100,100
1463,100,100
1464,100,100
1465,100,100
1466,100,100
1467,100,100
1468,100,100
1469,100,100
1470,100,100
1471,100,100
1472,100,100
1473,100,100
1474,100,100
1475,100,100
1476,100,100
1477,100,100
1478,100,100
1479,100,100
1480,100,100
1481,100,100
1482,100,100
1483,100,100
1484,100,100
1485,100,100
1486,100,100
1487,100,100
1488,100,100
1489,100,100
1490,100,100
1491,100,100
1492,100,100
1493,100,100
1494,100,100
1495,100,100
1496,100,100
1497,100,100
1498,100,100
1499,100,100
1500,100,100
1501,100,100
1502,100,100
1503,100,100
1504,100,100
1505,100,100
1506,100,100
1507,100,100
1508,100,100
1509,100,100
1510,100,100
1511,100,100
1512,100,100
1513,100,100
1514,100,100
1515,100,100
1516,100,100
1517,100,100
1518,100,100
1519,100,100
1520,100,100
1521,100,100
1522,100,100
1523,100,100
1524,100,100
1525,100,100
1526,100,100
1527,100,100
1528,100,100
1529,100,100
1530,100,100
1531,100,100
1532,100,100
1533,100,100
1534,100,100
1535,100,100
1536,100,100
1537,100,100
1538,100,100
1539,100,100
1540,100,100
1541,100,100
1542,100,100
1543,100,100
1544,100,100
1545,100,100
1546,100,100
1547,100,100
1548,100,100
1549,100,100
1550,100,100
1551,100,100
1552,100,100
1553,100,100
1554,100,100
1555,100,100
1556,100,100
1557,100,100
1558,100,100
1559,100,100
1560,100,100
1561,100,100
1562,100,100
1563,100,100
1564,100,100
1565,100,100
1566,100,100
1567,100,100
1568,100,100
1569,100,100
1570,100,100
1571,100,100
1572,100,100
1573,100,100
1574,100,100
1575,100,100
1576,100,100
1577,100,100
1578,100,100
1579,100,100
1580,100,100
1581,100,100
1582,100,100
1583,100,100
1584,100,100
1585,100,100
1586,100,100
1587,100,100
1588,100,100
1589,100,100
1590,100,100
1591,100,100
1592,100,100
1593,100,100
1594,100,100
1595,100,100
1596,100,100
1597,100,100
1598,100,100
1599,100,100
1600,101,99
1601,101,99
1602,101,99
1603,101,99
1604,101,99
1605,101,99
1606,101,99
1607,101,99
1608,101,99
1609,101,99
1610,101,99
1611,101,99
1612,101,99
1613,101,99
1614,101,99
1615,101,99
1616,101,99
1617,101,99
1618,101,99
1619,101,99
1620,101,99
1621,101,99
1622,101,99
1623,101,99
1624,101,99
1625,101,99
1626,101,99
1627,101,99
1628,101,99
1629,101,99
1630,101,99
1631,101,99
1632,101,99
1633,101,99
1634,101,99
1635,101,99
1636,101,99
1637,101,99
1638,101,99
1639,101,99
1640,101,99
1641,101,99
1642,101,99
1643,101,99
1644,101,99
1645,101,99
1646,101,99
1647,101,99
1648,101,99
1649,101,99
1650,101,99
1651,101,99
1652,101,99
1653,101,99
1654,101,99
1655,101,99
1656,101,99
1657,101,99
1658,101,99
1659,101,99
1660,101,99
1661,101,99
1662,101,99
1663,101,99
1664,101,99
1665,101,99
1666,101,99
1667,101,99
1668,101,99
1669,101,99
1670,101,99
1671,101,99
1672,101,99
1673,101,99
1674,101,99
1675,101,99
1676,101,99
1677,101,99
1678,101,99
1679,101,99
1680,101,99
1681,101,99
1682,101,99
1683,101,99
1684,101,99
1685,101,99
1686,101,99
1687,101,99
1688,101,99
1689,101,99
1690,101,99
1691,101,99
1692,101,99
1693,101,99
1694,101,99
1695,101,99
1696,101,99
1697,101,99
1698,101,99
1699,101,99
1700,100,100
1701,100,100
1702,100,100
1703,100,100
1704,100,100
1705,100,100
1706,100,100
1707,100,100
1708,100,100
1709,100,100
1710,100,100
1711,100,100
1712,100,100
1713,100,100
1714,100,100
1715,100,100
1716,100,100
1717,100,100
1718,100,100
1719,100,100
1720,100,100
1721,100,100
1722,100,100
1723,100,100
1724,100,100
1725,100,100
1726,100,100
1727,100,100
1728,100,100
1729,100,100
1730,100,100
1731,100,100
1732,100,100
1733,100,100
1734,100,100
1735,100,100
1736,100,100
1737,100,100
1738,100,100
1739,100,100
1740,100,100
1741,100,100
1742,100,100
1743,100,100
1744,100,100
1745,100,100
1746,100,100
1747,100,100
1748,100,100
1749,100,100
1750,100,100
1751,100,100
1752,100,100
1753,100,100
1754,100,100
1755,100,100
1756,100,100
1757,100,100
1758,100,100
1759,100,100
1760,100,100
1761,100,100
1762,100,100
1763,100,100
1764,100,100
1765,100,100
1766,100,100
1767,100,100
1768,100,100
1769,100,100
1770,100,100
1771,100,100
1772,100,100
1773,100,100
1774,100,100
1775,100,100
1776,100,100
1777,100,100
1778,100,100
1779,100,100
1780,100,100
1781,100,100
1782,100,100
1783,100,100
1784,100,100
1785,100,100
1786,100,100
1787,100,100
1788,100,100
1789,100,100
1790,100,100
1791,100,100
1792,100,100
1793,100,100
1794,100,100
1795,100,100
1796,100,100
1797,100,100
1798,100,100
1799,100,100
1800,99,101
1801,99,101
1802,99,101
1803,99,101
1804,99,101
1805,99,101
1806,99,101
1807,99,101
1808,99,101
1809,99,101
1810,99,101
1811,99,101
1812,99,101
1813,99,101
1814,99,101
1815,99,101
1816,99,101
1817,99,101
1818,99,101
1819,99,101
1820,99,101
1821,99,101
1822,99,101
1823,99,101
1824,99,101
1825,99,101
1826,99,101
1827,99,101
1828,99,101
1829,99,101
1830,99,101
1831,99,101
1832,99,101
1833,99,101
1834,99,101
1835,99,101
1836,99,101
1837,99,101
1838,99,101
1839,99,101
1840,99,101
1841,99,101
1842,99,101
1843,99,101
1844,99,101
1845,99,101
1846,99,101
1847,99,101
1848,99,101
1849,99,101
1850,99,101
1851,99,101
1852,99,101
1853,99,101
1854,99,101
1855,99,101
1856,99,101
1857,99,101
1858,99,101
1859,99,101
1860,99,101
1861,99,101
1862,99,101
1863,99,101
1864,99,101
1865,99,101
1866,99,101
1867,99,101
1868,99,101
1869,99,101
1870,99,101
1871,99,101
1872,99,101
1873,99,101
1874,99,101
1875,99,101
1876,99,101
1877,99,101
1878,99,101
1879,99,101
1880,99,101
1881,99,101
1882,99,101
1883,99,101
1884,99,101
1885,99,101
1886,99,101
1887,99,101
1888,99,101
1889,99,101
1890,99,101
1891,99,101
1892,99,101
1893,99,101
1894,99,101
1895,99,101
1896,99,101
1897,99,101
1898,99,101
1899,99,101
1900,99,101
1901,99,101
1902,99,101
1903,99,101
1904,99,101
1905,99,101
1906,99,101
1907,99,101
1908,99,101
1909,99,101
1910,99,101
1911,99,101
1912,99,101
1913,99,101
1914,99,101
1915,99,101
1916,99,101
1917,99,101
1918,99,101
1919,99,101
1920,99,101
1921,99,101
1922,99,101
1923,99,101
1924,99,101
1925,99,101
1926,99,101
1927,99,101
1928,99,101
1929,99,101
1930,99,101
1931,99,101
1932,99,101
1933,99,101
1934,99,101
1935,99,101
1936,99,101
1937,99,101
1938,99,101
1939,99,101
1940,99,101
1941,99,101
1942,99,101
1943,99,101
1944,99,101
1945,99,101
1946,99,101
1947,99,101
1948,99,101
1949,99,101
1950,99,101
1951,99,101
1952,99,101
1953,99,101
1954,99,101
1955,99,101
1956,99,101
1957,99,101
1958,99,101
1959,99,101
1960,99,101
1961,99,101
1962,99,101
1963,99,101
1964,99,101
1965,99,101
1966,99,101
1967,99,101
1968,99,101
1969,99,101
1970,99,101
1971,99,101
1972,99,101
1973,99,101
1974,99,101
1975,99,101
1976,99,101
1977,99,101
1978,99,101
1979,99,101
1980,99,101
1981,99,101
1982,99,101
1983,99,101
1984,99,101
1985,99,101
1986,99,101
1987,99,101
1988,99,101
1989,99,101
1990,99,101
1991,99,101
1992,99,101
1993,99,101
1994,99,101
1995,99,101
1996,99,101
1997,99,101
1998,99,101
1999,99,101
2000,99,101
2001,99,101
2002,99,101
2003,99,101
2004,99,101
2005,99,101
2006,99,101
2007,99,101
2008,99,101
2009,99,101
2010,99,101
2011,99,101
2012,99,101
2013,99,101
2014,99,101
2015,99,101
2016,99,101
2017,99,101
2018,99,101
2019,99,101
2020,99,101
2021,99,101
2022,99,101
2023,99,101
2024,99,101
2025,99,101
2026,99,101
2027,99,101
2028,99,101
2029,99,101
2030,99,101
2031,99,101
2032,99,101
2033,99,101
2034,99,101
2035,99,101
2036,99,101
2037,99,101
2038,99,101
2039,99,101
2040,99,101
2041,99,101
2042,99,101
2043,99,101
2044,99,101
2045,99,101
2046,99,101
2047,99,101
2048,99,101
2049,99,101
2050,99,101
2051,99,101
2052,99,101
2053,99,101
2054,99,101
2055,99,101
2056,99,101
2057,99,101
2058,99,101
2059,99,101
2060,99,101
2061,99,101
2062,99,101
2063,99,101
2064,99,101
2065,99,101
2066,99,101
2067,99,101
2068,99,101
2069,99,101
2070,99,101
2071,99,101
2072,99,101
2073,99,101
2074,99,101
2075,99,101
2076,99,101
2077,99,101
2078,99,101
2079,99,101
2080,99,101
2081,99,101
2082,99,101
2083,99,101
2084,99,101
2085,99,101
2086,99,101
2087,99,101
2088,99,101
2089,99,101
2090,99,101
2091,99,101
2092,99,101
2093,99,101
2094,99,101
2095,99,101
2096,99,101
2097,99,101
2098,99,101
2099,99,101
2100,99,101
2101,99,101
2102,99,101
2103,99,101
2104,99,101
2105,99,101
2106,99,101
2107,99,101
2108,99,101
2109,99,101
2110,99,101
2111,99,101
2112,99,101
2113,99,101
2114,99,101
2115,99,101
2116,99,101
2117,99,101
2118,99,101
2119,99,101
2120,99,101
2121,99,101
2122,99,101
2123,99,101
2124,99,101
2125,99,101
2126,99,101
2127,99,101
2128,99,101
2129,99,101
2130,99,101
2131,99,101
2132,99,101
2133,99,101
2134,99,101
2135,99,101
2136,99,101
2137,99,101
2138,99,101
2139,99,101
